exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,Shape,Direction,Length,Position,Duration
13,14,Intermediate,Intermediate,r1,r1,c2,c2,0.9843314548695741,0.724217197112264,0.9808363618832215,0.9522006614302493,0.6947368421052632
13,17,Intermediate,Intermediate,r1,r1,c2,c2,0.9830273058636368,0.7862576850265917,0.9795616749240347,0.9509720819445303,0.6923076923076923
13,34,Intermediate,Intermediate,r1,r1,c2,c2,0.9840928112949147,0.6644419318516757,0.9802951973863383,0.9208896025893404,0.69
13,42,Intermediate,Intermediate,r1,r1,c2,c2,0.9865985033041206,0.7831215673107643,0.9859903752003284,0.9345339114319271,0.6274509803921569
14,17,Intermediate,Intermediate,r1,r1,c2,c2,0.9816817028192436,0.6866068483894733,0.9781107635189075,0.9357995491195371,0.6869565217391305
14,34,Intermediate,Intermediate,r1,r1,c2,c2,0.985014349089326,0.8135701214177036,0.9838425673996726,0.9247110568049116,0.7481343283582089
14,42,Intermediate,Intermediate,r1,r1,c2,c2,0.9854251933738026,0.8136097600324506,0.9852326400425537,0.923425129491524,0.6262178288360495
15,19,Intermediate,Intermediate,r1,r1,c3,c3,0.9851132431673163,0.8726835505317124,0.9769164877101798,0.9602742392661301,0.6995073891625614
15,20,Intermediate,Intermediate,r1,r1,c3,c3,0.9807557413539405,0.7587935318288793,0.9758289914034975,0.8819356994352037,0.7163120567375887
15,21,Intermediate,Intermediate,r1,r1,c3,c3,0.9827097787445721,0.836125346082442,0.9836103972730159,0.9113660431828133,0.7275758129338692
15,22,Intermediate,Intermediate,r1,r1,c3,c3,0.9838720360172744,0.8137215455009431,0.9780133558019501,0.9339102643669377,0.7387387387387387
15,23,Intermediate,Intermediate,r1,r1,c3,c3,0.9755853209391923,0.7119068497797458,0.9688476408267366,0.8570244719362321,0.7551020408163265
15,44,Intermediate,Intermediate,r1,r1,c3,c3,0.9780145212206101,0.804025730354209,0.9692839691357241,0.906668675221422,0.647398843930636
15,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9787035591147324,0.7215734307268653,0.9709207795850672,0.8706605926990512,0.6516491482421167
17,34,Intermediate,Intermediate,r1,r1,c2,c2,0.9844033594844702,0.7366575918982254,0.9849585784848526,0.9391460030529665,0.6958648288128058
17,42,Intermediate,Intermediate,r1,r1,c2,c2,0.9840136316812309,0.7430341660702362,0.9861206249499999,0.9321538006211506,0.6428571428571428
18,31,Intermediate,Intermediate,r1,r1,c1,c1,0.9874715112091845,0.8725985593402801,0.985525019692977,0.8761286386715423,0.7088126075536637
18,32,Intermediate,Intermediate,r1,r1,c1,c1,0.9852160283542596,0.8479224900102803,0.9832251391385228,0.8332320162469317,0.7182531582409108
18,35,Intermediate,Intermediate,r1,r1,c1,c1,0.9838523503324872,0.7528733111349948,0.9830223631587688,0.9502383143542317,0.664395130758926
18,51,Intermediate,Intermediate,r1,r1,c1,c1,0.9861154557764497,0.8633943266973786,0.9847434034604338,0.9196647946428463,0.694078947368421
18,53,Intermediate,Intermediate,r1,r1,c1,c1,0.9867200586223153,0.849224801159377,0.9853067937909112,0.9361684647490144,0.7486338797814208
19,20,Intermediate,Intermediate,r1,r1,c3,c3,0.9828364638117147,0.7902143924368282,0.9781149844633222,0.891936391727981,0.7656369183829137
19,21,Intermediate,Intermediate,r1,r1,c3,c3,0.9854422081578008,0.8886793624507805,0.9841253426044309,0.9399067703827584,0.752808988764045
19,22,Intermediate,Intermediate,r1,r1,c3,c3,0.9892217409211508,0.8280516241055865,0.9845576594120187,0.9741755820448335,0.7571776467572418
19,23,Intermediate,Intermediate,r1,r1,c3,c3,0.9759146423798891,0.7691305471275293,0.970349468497502,0.8832559197737573,0.7268204432383536
19,44,Intermediate,Intermediate,r1,r1,c3,c3,0.9789613036204482,0.7843129179045245,0.9728305943386171,0.9108337678770606,0.75
19,45,Intermediate,Intermediate,r1,r1,c3,c3,0.980998315444792,0.759458984233305,0.9743310003321046,0.8971320261223654,0.7142857142857143
20,21,Intermediate,Intermediate,r1,r1,c3,c3,0.9802365068035487,0.8250013280133861,0.978144708102498,0.9112369086753545,0.7539267015706805
20,22,Intermediate,Intermediate,r1,r1,c3,c3,0.9801214201208986,0.7724964928495895,0.9777080720172803,0.9091769789219607,0.7112795857988166
20,23,Intermediate,Intermediate,r1,r1,c3,c3,0.9760889792221185,0.7667720505139243,0.9726992744741281,0.9344900005331286,0.7627104732423433
20,44,Intermediate,Intermediate,r1,r1,c3,c3,0.9772178901564134,0.7556737089163935,0.9749568054842778,0.922482410023854,0.7576377523186034
20,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9773070810578345,0.8077550987477967,0.9768730994292382,0.8940544300448955,0.7548872180451127
21,22,Intermediate,Intermediate,r1,r1,c3,c3,0.9860963244206895,0.8208702965540252,0.9824759300104985,0.9326070938547347,0.6845238095238095
21,23,Intermediate,Intermediate,r1,r1,c3,c3,0.9779998756417564,0.8040015283308775,0.9679532479631094,0.876641097089565,0.7740225692465519
21,44,Intermediate,Intermediate,r1,r1,c3,c3,0.9790359603890798,0.8218437368482789,0.9767735200004907,0.8898711098310743,0.753623188405797
21,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9835828226132848,0.8526790756117184,0.9797499609558338,0.8811214836621456,0.7233839839742024
22,23,Intermediate,Intermediate,r1,r1,c3,c3,0.978629664977409,0.7999851148963621,0.9745428161477689,0.9033184047970148,0.7194444444444446
22,44,Intermediate,Intermediate,r1,r1,c3,c3,0.979374411999417,0.7979360367679291,0.9771925283722083,0.9320303918762487,0.7104353011329756
22,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9822076034154218,0.8355047582060096,0.9793836434180075,0.9231819002760923,0.7125664595477548
23,44,Intermediate,Intermediate,r1,r1,c3,c3,0.9760796375644047,0.8410106364685249,0.9694238522942417,0.9177886086114014,0.7132682132682133
23,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9763630130611725,0.8255902221194369,0.9713293139649883,0.9145909398903136,0.7333333333333332
31,32,Intermediate,Intermediate,r1,r1,c1,c1,0.9853321339723904,0.8526424004165136,0.9854706631235658,0.9343963486613078,0.676056338028169
31,35,Intermediate,Intermediate,r1,r1,c1,c1,0.9866559342694213,0.831966288492608,0.9861239985253795,0.9288933014682513,0.7061175529788085
31,51,Intermediate,Intermediate,r1,r1,c1,c1,0.9841460759023889,0.8709608492869793,0.9823897337633387,0.9431060723530099,0.7285714285714286
31,53,Intermediate,Intermediate,r1,r1,c1,c1,0.9891527097546015,0.8936735997255596,0.9845139488678807,0.8468506295390751,0.7628205128205128
32,35,Intermediate,Intermediate,r1,r1,c1,c1,0.9873810129397861,0.8420480705917935,0.9840311091352871,0.8465822577983093,0.6690140845070423
32,51,Intermediate,Intermediate,r1,r1,c1,c1,0.9861476045562116,0.894422958390921,0.9843266837717175,0.9256404773879611,0.7058823529411766
32,53,Intermediate,Intermediate,r1,r1,c1,c1,0.988013852970447,0.9169776850511691,0.9859908039422177,0.9370042503403568,0.7432432432432432
34,42,Intermediate,Intermediate,r1,r1,c2,c2,0.9871583571345135,0.8647630064155791,0.98724276624982,0.9370022621731023,0.5431472081218274
35,51,Intermediate,Intermediate,r1,r1,c1,c1,0.98313937137794,0.8323843368753029,0.9816111734055502,0.9024864627330537,0.6747083775185578
35,53,Intermediate,Intermediate,r1,r1,c1,c1,0.9881579584398913,0.8352264791874141,0.9869467461391863,0.9268797986358507,0.7151312957382695
44,45,Intermediate,Intermediate,r1,r1,c3,c3,0.9794024886642837,0.8431278464987497,0.9747289471491346,0.9026439271037607,0.7181544744006324
51,53,Intermediate,Intermediate,r1,r1,c1,c1,0.9876298283433702,0.8911072625358499,0.9851404409611983,0.87778871182621,0.7085714285714286
10,16,Intermediate,Beginner,r1,r1,c1,c1,0.9874988750217125,0.8872590095780967,0.9816636222290913,0.8330484405546569,0.716012857038498
10,24,Intermediate,Beginner,r1,r1,c1,c1,0.9877442230640147,0.9169969356839544,0.9860476432922469,0.8255644884062757,0.6797477884434406
10,27,Intermediate,Beginner,r1,r1,c1,c1,0.9877853463626741,0.928189533856412,0.9844872645114253,0.8321887869827617,0.7718120805369129
10,33,Intermediate,Beginner,r1,r1,c1,c1,0.9887548827357389,0.9193283015913742,0.9866385304259937,0.9456574827482086,0.7445329190134007
10,36,Intermediate,Beginner,r1,r1,c1,c1,0.9838821990979111,0.7529474769469782,0.9788341455742496,0.924528274588847,0.6294117647058823
10,40,Intermediate,Beginner,r1,r1,c1,c1,0.9897280555056376,0.9311781643313648,0.9854246256066345,0.9593479407682057,0.7747727272727272
11,26,Intermediate,Beginner,r1,r1,c3,c3,0.9842219356364985,0.8672968215688986,0.985524850317724,0.9009317147503934,0.7372946058091286
11,29,Intermediate,Beginner,r1,r1,c3,c3,0.981797010774186,0.8332522670555031,0.9770101099110579,0.8737774425442366,0.7031300074778335
11,30,Intermediate,Beginner,r1,r1,c3,c3,0.9834788935707095,0.7055583245627346,0.9797739852767305,0.8491243684104228,0.6844262295081968
11,39,Intermediate,Beginner,r1,r1,c3,c3,0.9826684853492144,0.8173265778210926,0.979476191433535,0.9323660265089162,0.6878980891719746
11,46,Intermediate,Beginner,r1,r1,c3,c3,0.9843181574535784,0.7739016560901181,0.9847181511182527,0.9443504301876727,0.70446735395189
11,9,Intermediate,Beginner,r1,r1,c3,c3,0.9832907008528389,0.8114945032257358,0.9812575821883556,0.8885617177803876,0.7121951219512195
12,25,Intermediate,Beginner,r1,r1,c2,c2,0.9863843750615445,0.8918489508974362,0.9874409641123376,0.9137863354774487,0.75
12,28,Intermediate,Beginner,r1,r1,c2,c2,0.9863818623184473,0.894562672942698,0.981577471415015,0.9063874683361791,0.7641844812058587
12,37,Intermediate,Beginner,r1,r1,c2,c2,0.9877731700307308,0.8860312902193866,0.9841453720514626,0.9329829532809853,0.7429906542056075
12,38,Intermediate,Beginner,r1,r1,c2,c2,0.9856305128335898,0.8168934974087017,0.9761503858960896,0.8817777558338675,0.7443888203473474
12,41,Intermediate,Beginner,r1,r1,c2,c2,0.9864205453889295,0.8633461931570016,0.9835663641586692,0.8528204317915409,0.7219730941704037
12,43,Intermediate,Beginner,r1,r1,c2,c2,0.9896358228007391,0.8670302650591044,0.9864464268465344,0.9257457910052018,0.7415254237288136
12,47,Intermediate,Beginner,r1,r1,c2,c2,0.9882135983330351,0.8984686645844459,0.9853156880295172,0.8984945379355981,0.7443609022556391
12,48,Intermediate,Beginner,r1,r1,c2,c2,0.9883119558810063,0.8985293584437276,0.9865364728693068,0.8815410692166341,0.7188755020080321
12,50,Intermediate,Beginner,r1,r1,c2,c2,0.9864163179228104,0.8728850298561662,0.9842981300809315,0.8801979520884562,0.7212349942901708
12,52,Intermediate,Beginner,r1,r1,c2,c2,0.9859331892645424,0.8070542943190082,0.9830927094580929,0.9394857873856064,0.7706913339824732
13,25,Intermediate,Beginner,r1,r1,c2,c2,0.9857191495385474,0.7622922840374964,0.9815441413100998,0.9452517405432236,0.7096774193548387
13,28,Intermediate,Beginner,r1,r1,c2,c2,0.9844860191131704,0.7016815486853927,0.984379356864043,0.9379652710209321,0.6810035842293907
13,37,Intermediate,Beginner,r1,r1,c2,c2,0.9852302031172253,0.7024488447551993,0.9806587420505269,0.9233362283507927,0.6939890710382515
13,38,Intermediate,Beginner,r1,r1,c2,c2,0.982607123683942,0.7064232260138961,0.97838849821691,0.8648396448668827,0.7389050387596899
13,41,Intermediate,Beginner,r1,r1,c2,c2,0.9857943121096909,0.6789856286875204,0.9814047674766889,0.9248691536843789,0.6929500675611979
13,43,Intermediate,Beginner,r1,r1,c2,c2,0.9862737326103421,0.7049903850859613,0.9819140174108755,0.9443674007968847,0.6966513133325034
13,47,Intermediate,Beginner,r1,r1,c2,c2,0.9837437516841949,0.7547967772079325,0.9791501333992519,0.9257952645331832,0.7286060047254077
13,48,Intermediate,Beginner,r1,r1,c2,c2,0.9873207672223984,0.7720371718204551,0.9828925853245392,0.9407573207442684,0.6977777777777778
13,50,Intermediate,Beginner,r1,r1,c2,c2,0.9857120998997471,0.731316249004287,0.9786786769872049,0.886984114528266,0.6833333333333333
13,52,Intermediate,Beginner,r1,r1,c2,c2,0.9828096345947319,0.7231596763057668,0.9748986299097117,0.9324901390616605,0.7389685603971319
14,25,Intermediate,Beginner,r1,r1,c2,c2,0.9855286022735597,0.8502916592315677,0.9839639407618648,0.8740709194848408,0.7538078332569859
14,28,Intermediate,Beginner,r1,r1,c2,c2,0.9866203032089944,0.8420217219751895,0.9860767902001691,0.9551246150926845,0.724395274049217
14,37,Intermediate,Beginner,r1,r1,c2,c2,0.9852930685860821,0.8526958904742117,0.9852467513972321,0.925720438674894,0.7320261437908497
14,38,Intermediate,Beginner,r1,r1,c2,c2,0.9832398938689397,0.6629631386347468,0.9714276085960261,0.9424212278495112,0.7556818181818182
14,41,Intermediate,Beginner,r1,r1,c2,c2,0.9828148059171411,0.8093938966826751,0.9800469152527143,0.9468501841302579,0.690376569037657
14,43,Intermediate,Beginner,r1,r1,c2,c2,0.9876216400676241,0.8438989782222208,0.9835595819318494,0.935793035379895,0.7211493170042393
14,47,Intermediate,Beginner,r1,r1,c2,c2,0.9864528106224763,0.8519789326543179,0.9818681204653226,0.948006012054481,0.7105263157894737
14,48,Intermediate,Beginner,r1,r1,c2,c2,0.9861228905461972,0.805102558465307,0.9839572405252749,0.930681317049202,0.7459459459459461
14,50,Intermediate,Beginner,r1,r1,c2,c2,0.9874869841477119,0.8457841859878007,0.9852311303707286,0.9356556230446986,0.7175925925925926
14,52,Intermediate,Beginner,r1,r1,c2,c2,0.9845225061632737,0.7848465503421287,0.9816894080802308,0.9118298433860774,0.7300613496932515
15,26,Intermediate,Beginner,r1,r1,c3,c3,0.98237254752047,0.7018188811538855,0.9791715435010082,0.9306470388838419,0.7362637362637363
15,29,Intermediate,Beginner,r1,r1,c3,c3,0.9796520044730959,0.6612078735878761,0.9729566141668825,0.9381750521561235,0.7450728446110446
15,30,Intermediate,Beginner,r1,r1,c3,c3,0.978173727952958,0.8035675133293745,0.9731030823416463,0.9328852159994954,0.7480144039846537
15,39,Intermediate,Beginner,r1,r1,c3,c3,0.9814187577024599,0.7554322212239322,0.9755148252757968,0.8921954039813896,0.687622346032224
15,46,Intermediate,Beginner,r1,r1,c3,c3,0.984751225684622,0.7869000863455629,0.9740535459547217,0.9001531020882415,0.6551724137931034
15,9,Intermediate,Beginner,r1,r1,c3,c3,0.9827761278632372,0.7914434110955249,0.975068978724353,0.9256418960650136,0.724212821785689
17,25,Intermediate,Beginner,r1,r1,c2,c2,0.980253774853245,0.7553724282172187,0.982076495329514,0.9392468330850132,0.7749999999999999
17,28,Intermediate,Beginner,r1,r1,c2,c2,0.9837932810765687,0.7748885369716403,0.9821651422662291,0.8808031512540199,0.7346056234555534
17,37,Intermediate,Beginner,r1,r1,c2,c2,0.9845529823301747,0.7794314826425992,0.9846822394896613,0.9444992439085143,0.7447183098591549
17,38,Intermediate,Beginner,r1,r1,c2,c2,0.9832333562644618,0.6622633269165078,0.9799676077347446,0.87612630698086,0.7205882352941176
17,41,Intermediate,Beginner,r1,r1,c2,c2,0.9852875934437089,0.6796948678868728,0.9823326972247383,0.9388437824030547,0.731787291879035
17,43,Intermediate,Beginner,r1,r1,c2,c2,0.984923203650649,0.7714167947150965,0.9823094629781748,0.9242733488333875,0.6938171047760089
17,47,Intermediate,Beginner,r1,r1,c2,c2,0.9811146682617359,0.7679813260790143,0.9840326370449182,0.8260631824555836,0.7267080745341615
17,48,Intermediate,Beginner,r1,r1,c2,c2,0.9861415050866588,0.7734357594776932,0.9860201541123589,0.9196295389838556,0.7546964893741928
17,50,Intermediate,Beginner,r1,r1,c2,c2,0.9863928118862616,0.5792859842613534,0.9862089634304083,0.896501315649813,0.6978066770186335
17,52,Intermediate,Beginner,r1,r1,c2,c2,0.9824618247209025,0.6988931315364437,0.9795852245726682,0.930046690284379,0.65625
18,16,Intermediate,Beginner,r1,r1,c1,c1,0.9857789485890318,0.8288884767594826,0.9815513170235821,0.9164349663823776,0.6824034334763949
18,24,Intermediate,Beginner,r1,r1,c1,c1,0.9880558907954793,0.8957871309518285,0.9841306411831721,0.8875307021194008,0.6912242686890574
18,27,Intermediate,Beginner,r1,r1,c1,c1,0.9847448098566286,0.8333087429036277,0.9843082527580437,0.9307766677788084,0.7572815533980584
18,33,Intermediate,Beginner,r1,r1,c1,c1,0.989686894456031,0.9133860191116409,0.9868959822912323,0.8440895423492851,0.7386148007590132
18,36,Intermediate,Beginner,r1,r1,c1,c1,0.9830657402483237,0.6633920983026991,0.9746516401204842,0.8875502266948273,0.7216494845360826
18,40,Intermediate,Beginner,r1,r1,c1,c1,0.987909718625775,0.8911174649706387,0.9864083291387007,0.8451373145838286,0.7227358275940519
19,26,Intermediate,Beginner,r1,r1,c3,c3,0.9870945575256005,0.7980516711846548,0.9833630826005653,0.8950820719980677,0.7425742574257426
19,29,Intermediate,Beginner,r1,r1,c3,c3,0.9841005169233425,0.7960192058722302,0.9782233179211444,0.9463149023268592,0.7111445586021857
19,30,Intermediate,Beginner,r1,r1,c3,c3,0.9853709655165966,0.7827812357478547,0.9806792231909452,0.9559138113197736,0.7575757575757576
19,39,Intermediate,Beginner,r1,r1,c3,c3,0.9857103070817523,0.8159176536283428,0.9829440320879833,0.9442536232906085,0.7014921438363387
19,46,Intermediate,Beginner,r1,r1,c3,c3,0.988471947571194,0.88006295679591,0.9830514039855796,0.9353390839615588,0.6936778327623399
19,9,Intermediate,Beginner,r1,r1,c3,c3,0.9845894740137637,0.7412619433858234,0.9843839117201326,0.9115560792465529,0.7347560975609755
20,26,Intermediate,Beginner,r1,r1,c3,c3,0.9844424879925789,0.8514813826002183,0.9804597071003056,0.9350521312837602,0.7073170731707317
20,29,Intermediate,Beginner,r1,r1,c3,c3,0.980401361666766,0.7905557067643328,0.9789580903763597,0.936408334945314,0.7299270072992701
20,30,Intermediate,Beginner,r1,r1,c3,c3,0.9824246952562227,0.7789088045379141,0.9796372426053533,0.8808883633657022,0.7258620689655173
20,39,Intermediate,Beginner,r1,r1,c3,c3,0.9783739982278431,0.8092861148132433,0.9763334350361368,0.9119863399931336,0.7027027027027027
20,46,Intermediate,Beginner,r1,r1,c3,c3,0.9825830692166913,0.7932519326656651,0.9770967114774429,0.9283433499589381,0.7135922330097088
20,9,Intermediate,Beginner,r1,r1,c3,c3,0.983731657776954,0.7862147920283357,0.9833526582825415,0.9024706255632052,0.7072880860089228
21,26,Intermediate,Beginner,r1,r1,c3,c3,0.9837014317625581,0.8646373130515239,0.976838588648408,0.9237455814541675,0.7325331564986737
21,29,Intermediate,Beginner,r1,r1,c3,c3,0.9820113111185903,0.8344895107808153,0.9785373890999927,0.9235315153378745,0.7362987987987988
21,30,Intermediate,Beginner,r1,r1,c3,c3,0.9839516182979802,0.8204305536249583,0.9804864485775268,0.9293123638719192,0.7518796992481203
21,39,Intermediate,Beginner,r1,r1,c3,c3,0.9849707831094159,0.8528524382957282,0.9823040849410035,0.9056734681344772,0.6939890710382515
21,46,Intermediate,Beginner,r1,r1,c3,c3,0.9842317757916684,0.8459110752169804,0.979694535567546,0.8919553714113602,0.6927710843373494
21,9,Intermediate,Beginner,r1,r1,c3,c3,0.9836394485453712,0.7620139531632595,0.9780601189252219,0.9319761640631884,0.7411764705882353
22,26,Intermediate,Beginner,r1,r1,c3,c3,0.9860420656625185,0.8842244898781766,0.9834008788137577,0.932654805911331,0.728886629767687
22,29,Intermediate,Beginner,r1,r1,c3,c3,0.985095461396152,0.7865199447604732,0.9823663232403013,0.9345276260003796,0.7259786476868326
22,30,Intermediate,Beginner,r1,r1,c3,c3,0.9839603926573538,0.7351200922855434,0.9800422154835864,0.920042583900123,0.6558441558441559
22,39,Intermediate,Beginner,r1,r1,c3,c3,0.9846200175097777,0.8492797987120734,0.9840751731696603,0.9364835371767031,0.6793285238623751
22,46,Intermediate,Beginner,r1,r1,c3,c3,0.9862111814932231,0.8642375747835269,0.9820682561175526,0.9128833630783937,0.7282864100482762
22,9,Intermediate,Beginner,r1,r1,c3,c3,0.9868997656047549,0.7723385183474103,0.9862959521556025,0.9185008640541034,0.7157190635451505
23,26,Intermediate,Beginner,r1,r1,c3,c3,0.9787754487858195,0.8053767929271729,0.9759510355250447,0.9102303996581266,0.7514705882352941
23,29,Intermediate,Beginner,r1,r1,c3,c3,0.9750981245628082,0.7587185675072965,0.9706167246973957,0.8790684402271912,0.7439603872457589
23,30,Intermediate,Beginner,r1,r1,c3,c3,0.9729693581152433,0.7170933281344578,0.9625673191272811,0.8607931338321677,0.7751651982378853
23,39,Intermediate,Beginner,r1,r1,c3,c3,0.9764896317561151,0.7597091049977307,0.9736621620189875,0.8753206399054889,0.736842105263158
23,46,Intermediate,Beginner,r1,r1,c3,c3,0.9783442703297587,0.8347267479303196,0.9746837299856095,0.8702081646040435,0.7215703247731717
23,9,Intermediate,Beginner,r1,r1,c3,c3,0.9813075436483439,0.860023053558397,0.977878741609166,0.9081745221146906,0.7381783560774358
31,16,Intermediate,Beginner,r1,r1,c1,c1,0.9861594080974216,0.8163215900467636,0.9822400336521756,0.9449744826561655,0.7488372093023257
31,24,Intermediate,Beginner,r1,r1,c1,c1,0.9862023146346479,0.8796458919975152,0.9857925637832317,0.9420950197249782,0.6769911504424778
31,27,Intermediate,Beginner,r1,r1,c1,c1,0.9863377923510261,0.8795482776141702,0.985575243263382,0.9321471347039152,0.7564102564102564
31,33,Intermediate,Beginner,r1,r1,c1,c1,0.9877975805749251,0.8605290202780358,0.9868877953198747,0.827652612612538,0.7552447552447553
31,36,Intermediate,Beginner,r1,r1,c1,c1,0.9852761719116941,0.5801140478524096,0.9771216115544111,0.8961680863000655,0.7016468868249054
31,40,Intermediate,Beginner,r1,r1,c1,c1,0.9862894594589279,0.8853684112069877,0.986096660137115,0.8786689173789816,0.7377777777777779
32,16,Intermediate,Beginner,r1,r1,c1,c1,0.9847837888305124,0.8033055589648439,0.9825082171281746,0.945009213044462,0.7048661684295981
32,24,Intermediate,Beginner,r1,r1,c1,c1,0.9876082171602116,0.8720918528373804,0.9859026097566729,0.9407869489705805,0.7332098247576435
32,27,Intermediate,Beginner,r1,r1,c1,c1,0.9863899970036152,0.8701328215166549,0.9854893877136734,0.9320810967632546,0.737007766725712
32,33,Intermediate,Beginner,r1,r1,c1,c1,0.9881531967499839,0.8921393215757859,0.9859695541090707,0.9400080182194127,0.71875
32,36,Intermediate,Beginner,r1,r1,c1,c1,0.9831138431357144,0.6254585984672348,0.9742660513726283,0.9331002635754156,0.5952380952380952
32,40,Intermediate,Beginner,r1,r1,c1,c1,0.9870653226124672,0.881186799265659,0.9874704824887057,0.9489633553473436,0.7333333333333333
34,25,Intermediate,Beginner,r1,r1,c2,c2,0.9857561155852946,0.8174523503417617,0.9844228078560753,0.93221325265787,0.7555555555555555
34,28,Intermediate,Beginner,r1,r1,c2,c2,0.9860950822422717,0.8313432456931653,0.9841694456865471,0.9350662782170832,0.681061778778497
34,37,Intermediate,Beginner,r1,r1,c2,c2,0.9856134770188859,0.810249727378595,0.9835764844474786,0.92725737401187,0.6959706959706959
34,38,Intermediate,Beginner,r1,r1,c2,c2,0.9842557228952009,0.6700755925613928,0.9738168828405128,0.9248944921351354,0.7621951219512195
34,41,Intermediate,Beginner,r1,r1,c2,c2,0.9870481633006278,0.8326730982328411,0.9838019234869971,0.9271730191931349,0.6424870466321244
34,43,Intermediate,Beginner,r1,r1,c2,c2,0.9854652603305339,0.8209154303423479,0.985088207416582,0.9168418951748994,0.6492146596858639
34,47,Intermediate,Beginner,r1,r1,c2,c2,0.9858661415826874,0.8117507944279064,0.9880430636019567,0.8728673378061531,0.6282051282051282
34,48,Intermediate,Beginner,r1,r1,c2,c2,0.9853677487696361,0.8164343116732481,0.9842395148338589,0.934903810406543,0.7323232323232323
34,50,Intermediate,Beginner,r1,r1,c2,c2,0.9884684511751246,0.7978189437189982,0.9871948260565648,0.9139811991287292,0.680232558139535
34,52,Intermediate,Beginner,r1,r1,c2,c2,0.9847285281527918,0.8463605488916706,0.9810668334576735,0.853687336322956,0.7485193240756232
35,16,Intermediate,Beginner,r1,r1,c1,c1,0.9852489233152987,0.7568994253808372,0.9825307522974469,0.9259423916543614,0.7136150234741784
35,24,Intermediate,Beginner,r1,r1,c1,c1,0.9854120966793708,0.775930392042699,0.987119941468577,0.8786712312471778,0.6806930693069306
35,27,Intermediate,Beginner,r1,r1,c1,c1,0.9853314925837582,0.8271494338519485,0.9826712468675337,0.9334601684736499,0.7117117117117118
35,33,Intermediate,Beginner,r1,r1,c1,c1,0.9878875848127937,0.8480024490361862,0.9859361982111376,0.8313424628238899,0.7206237578351934
35,36,Intermediate,Beginner,r1,r1,c1,c1,0.9849904362705809,0.6772446513576298,0.9767039004631353,0.8725704177080528,0.6102834541858932
